entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
33	10	0	No Archive Warnings Apply,Gen,Escape the Night (Web Series),Video Blogging RPF,Until Dawn (Video Game),n/a,Lynn Goldman (MOC),All In The Mind,Character awareness,Cross-Fandom?,	17900513	The Id     Although being blind was usually treated as one of the world's worst handicaps in the media…it actually kind-of wasn't.   Sure it stunk not being able to see, but what you lacked in that area, your hearing more than made up for.     At least, that was the experience of Lynn Goldman.     Currently jobless (and in the process of moving into a new house), the too-tall for her age OC was eagerly awaiting her turn to debut.     I wonder when I'll finally get the chance to show up in something outside of a promo.       Judging from the status of Alice's Archive profile, that ‘chance' wouldn't be until next month.   Maybe.       She sighed.       Ah, well…at least it won't be until next year…       The Ego       Aw man…     I can't figure out what to do with her character!     I've got the concept outlined, but I just don't know-       The Super-ego       Far be from me to tell you what to do,     But if you really want her in something so bad…       Why don't you premiere her in something else? 	Que Será Será	177	General Audiences	An appropriated argument from the mind.      (A.K.A. I am way too weird for my own good!) 	0	2019-02-24	0
34	80	14	No Archive Warnings Apply,Gen,Star Wars Original Trilogy,Leia Organa/Han Solo,Luke Skywalker,Leia Organa,Han Solo,Drabble and a Half,Dialogue Heavy,Oblivious Han Solo,BAMF Leia Organa,	17900168	Luke froze, unseen, at the threshold of Leia's quarters, at the sound of raised voices. 'Listen, princess, I don't need to stay here and take this from you-' 'Well, you don't seem to be listening to anything  anyone  says, so why should I be any different!' 'What? What are you-' 'Chewie mentioned that you went against the medical droid's advice and-' 'Chewie told you about that? Why that traitorous-' 'It's only because you're too kriffing stubborn to listen to him!' 'Well, maybe if everyone wasn't trying to  control  me, I'd-' 'I'm not trying to  control  you! I just don't want to  lose  you, you moof-milker!' 'Aw, princess- no, don't look at me like that, I didn't-' 'You didn't what? Notice?' '....uh, well….' 'Oh, honestly, Han.' 'Come here, honey, don't be mad.' Luke backed away. He could always come back later, when his sister and his best friend were less… occupied. 	occupied	150	General Audiences	Luke froze, unseen, at the threshold of Leia's quarters, at the sound of raised voices. 	1	2019-02-23	0
35	15	0	No Archive Warnings Apply,Gen,Grimm (TV),Monroe (Grimm),Nick Burkhardt,Monroe likes being a kinda cop,Nick drags Monroe all over the place,Wordcount: 100,	17899643	The first time Monroe met Nick it really wasn't under the best circumstances. The time after that wasn't much better but no one died. Monroe isn't the monster of legends, but he can be quite scary when he wants to be. He'd much rather spend his time with his clocks than looming darkly behind Nick while hoping he doesn't have to get into another fight, again, because Nick took a bigger bite than he could chew.  But really, Monroe enjoys spending time with Nick, even if a lot of that time is spent looking up how to kill other wessen. 	Darkly	100	General Audiences	Vaguely threatening or menacing manner. 	0	2019-02-23	0
36	43	7	No Archive Warnings Apply,F/F,Harry Potter - J. K. Rowling,Luna Lovegood/Ginny Weasley,Ginny Weasley,Luna Lovegood,Established Relationship,Ficlet,Hogwarts Seventh Year,Character Study,	17899460	'Are you okay?' Ginny asked in a panic as she kneeled down next to Luna. She had come to watch Ginny's Quidditch practice, as the supportive girlfriend often did. Unfortunately, she had been struck by a rogue bludger.  'I'm not as fragile as you think I am,' Luna answered softly. Her blue eyes twinkled humoriously at Ginny. Ginny knew her girlfriend was right. She had faced the same horrors Ginny did in the previous year. Still, she couldn't help but think of her as delicate. Bouncy blonde, fair, and skinny. A voice light and dreamy. Her mannerisms were certainly delicate, as were the colors of her favourite dresses.  Yes, Luna was delicate. But she was also tough. She wasted little time on fear and worry. She held her beliefs close to her heart. She could take a Bludger to the head like a pro Quidditch player. 'I know,' Ginny replied. She stood, offering a hand to Luna  'Let's go to Madame Pomfrey and see if that ball knocked some sense into you.' Luna giggled at the redhead's quip before gripping her hand and standing up. She didn't let go, opting to hold her hand the whole walk to the nurse's. 	the bludger	200	General Audiences	Luna had come to watch Ginny's Quidditch practice, as the supportive girlfriend often did. Unfortunately, she had been struck by a rogue bludger. 	3	2019-02-23	1
37	15	1	No Archive Warnings Apply,F/F,Marvel Cinematic Universe,Thor (Movies),Marvel,Jane Foster/Sif,Jane Foster (Marvel),Sif (Marvel),Femslash February,Femslash February 2019,Alternate Universe,Drabble,Slice of Life,Developing Relationship,Asgardian Culture (Marvel),	17899265	"""So, I understood the weapon and the dress and even the fruit but... Sif, you do know that nobody on Earth accepts gold coins as currency, right?""   Sif smiled at Jane.   ""An, but I shall not need to provide for you on Midgard. Your work will support us.""   Jane frowned.   ""That's... an incredibly nice sentiment but... Sif, my work is in experimental astrophysics. It doesn't... exactly pay well.""   ""It will, once it is recognised by your peers.""   Jane's frown deepened.   ""That might be a while.""   Sif clapped a hand on her arm.   ""Then I shall simply have to find work."" "	Work For It	100	General Audiences	Sif is willing to work for her relationship with Jane. Figuratively and literally. (Written for Femslash February 2019. Jane/Sif, AU, complete.) 	0	2019-02-23	0
38	11	2	No Archive Warnings Apply,Gen,Les Misérables - All Media Types,Grantaire &amp; Musichetta,Grantaire,Musichetta,Alternate Universe - Modern Setting,Pregnancy,food cravings,First Meetings,Drabble,Trans Male Grantaire,	17899100	"'Here.'  Grantaire looked up to see one of his coworkers offering him a hot cup from the café. 'I can't have coffee,' he said, gesturing to his belly.  She smiled, gesturing to her own. 'Same. It's hot chocolate. With peanut butter.'  Grantaire's eyes went wide and he grabbed it - a little too fast. ""I have been craving this all day.""  The woman sat down next to him. 'I heard your… boyfriend?'  'Husband.'  She nodded. 'I heard your husband and you talking about it. I've been craving fries myself.'  Grantaire groaned.  She laughed. 'Go out after work?'  'Sure,' Grantaire said.  'Musichetta.'  'R.' "	Peanut Butter and Fries	101	General Audiences	Grantaire and Musichetta meet at work. 	0	2019-02-23	0
39	3	0	No Archive Warnings Apply,Gen,Cowboy Bebop (Anime),Faye Valentine,Drabble,Angst,Friendship,	17898971	Faye is used to making an escape. Attachments are dangerous and after everything that's happened, she's trained herself to be able to just  go.  It's for her own protection—because sure as hell no one  else  is going to protect her.     Spike, Ed, Jet, and Ein – she should be able to leave them behind just as easily. But for some reason they grow on her worse than the mould at the back of that damn fridge. It's hard to admit that, for once, she doesn't want to run away.     And by the time she can admit it, she's lost them. 	Denial	100	General Audiences	Faye doesn't do 'friends'.   Written for the 100 Fandoms Challenge, #005 Away. 	0	2019-02-23	0
40	12	3	No Archive Warnings Apply,F/M,M/M,Multi,Les Misérables - All Media Types,Joly/Bossuet Laigle/Musichetta,Bossuet Laigle,Joly,Musichetta,Alternate Universe - Modern Setting,Domestic Fluff,Wallpaper,goofing off,Drabble,	17898926	'Rocket ships,' Chetta said, shaking her head and smiling fondly.  Bossuet looked up from where he was holding the ladder. Trial and error had proven that was the best place for him when doing housework. 'Yes,' he said solemnly. 'It is my professional opinion as a real estate agent that rocket ships improve any house.'  Joly giggled, then cleared his throat and nodded. 'It's true. Rocket ships are awesome, therefore they improve the health of those around them. That's my professional opinion as a med student. Hand me the next sheet?'  Chetta laughed and passed up the wallpaper. 'Of course.' 	Professionals	100	General Audiences	Putting Bossuet in charge of choosing wallpaper wasn't a terrible idea. 	0	2019-02-23	0
41	11	2	No Archive Warnings Apply,Gen,Les Misérables - All Media Types,Bahorel &amp; Eponine Thenardier,Bahorel,Éponine Thénardier,Alternate Universe - Modern Setting,Queerplatonic Relationships,Moving In Together,Drabble,	17898674	'Is that the last box?' Bahorel asked, putting away the last of Eponine's DVD collection.  She nodded and moved past him to her room.  'Pizza for dinner?' he hollered down the hall.  'Sounds good!'  It only took a moment to call it in, and by then Eponine had come back to the living room, tucking her feet up under her on the least ratty of the two couches.  'Feel like watching something?'  Eponine shrugged. 'Actually, I wanted to talk to you about something.'  Bahorel twisted around and raised an eyebrow.  Eponine looked down at her hands. 'I need… help. I want to get custody of Gavroche.'  Bahorel grinned and patted her knee, sitting down next to her. 'I think I know some people who will help.' 	Home	126	General Audiences	Eponine moves in. 	0	2019-02-23	0
42	13	4	No Archive Warnings Apply,Gen,M/M,Les Misérables - All Media Types,Grantaire &amp; Jehan Prouvaire,Combeferre/Grantaire,Courfeyrac/Jehan Prouvaire,Grantaire,Jehan Prouvaire,Original Child Character(s),Alternate Universe - Modern Setting,Non-Binary Jehan Prouvaire,Trans Male Grantaire,Babies,Fluff,Drabble,	17898416	Jehan tip-toed through the open door. 'Is she asleep?' they whispered.  Grantaire startled awake in the rocking chair, rubbing a hand down his face.  Jehan smiled softly and walked over, draping a blanket around his shoulders before perching on the bed opposite him. 'You made that.'  Grantaire smiled and glanced over at his sleeping daughter. 'I did make that.'  'Ferre's really happy.'  The noise of the party outside drifted in.  Grantaire chuckled, stretching his arms under the blanket. 'Well, he did help.'  Jehan smiled and glanced over at the baby, a strange expression on their face.  'Do you want one?' Grantaire asked softly.  Jehan shrugged. 'I don't know. Our house is barely big enough for the two of us, anyway.'  Grantaire nodded and turned back to stare at his baby again.  'She's beautiful,' Jehan said. 	Beautiful	135	General Audiences	Jehan meets Amelie. 	0	2019-02-23	0
